Landscape,id,SurveyYear,WBI,HHwealth,Village,Lat,Long,vlgLat,vlgLong,Arrival,Livelihood1,Livelihood2,Livelihood3,Livelihood4,Gender,age,Ethnicity,indig,HHsize,BenefPa,BenefProject,HhTypeControl,female
ituri,2071,2017,.3004810810089111,88.80641174316406,ekwe,1.458483,29.049432,1.4566646,29.049423,1983,agriculture,smallbusiness,,,man,62,bantou,0,5,1,1,0,0
ituri,2072,2017,.3591009974479675,72.21355438232422,ekwe,1.458483,29.049432,1.4566646,29.049423,1989,agriculture,smallbusiness,,,man,28,bantou,0,1,0,0,0,0
ituri,2074,2017,.2971211671829224,80.50997924804688,ekwe,1.458483,29.049432,1.4566646,29.049423,2014,agriculture,smallbusiness,,,woman,32,bantou,0,5,0,0,0,1
ituri,2073,2017,.4446763396263123,283.4233093261719,ekwe,1.458483,29.049432,1.4566646,29.049423,2016,agriculture,withoutactivity,,,man,43,bantou,0,7,1,0,0,0
ituri,2054,2017,.3273601830005646,105.3246994018555,ekwe,1.458625,29.049467,1.4566646,29.049423,1998,agriculture,smallbusiness,,,man,54,bantou,0,3,0,1,0,0
ituri,1084,2015,.3517808020114899,,ekwe,1.45881,29.04923,1.4566646,29.049423,,agriculture,,,,man,21,bantou,0,4,,,0,0
ituri,2059,2017,.4406292140483856,170.8459777832031,ekwe,1.459092,29.04941,1.4566646,29.049423,1999,alcoholicdistillation,agriculture,smallbusiness,,woman,29,bantou,0,3,0,0,0,1
ituri,2062,2017,.2652276754379272,63.96443176269531,ekwe,1.459092,29.04941,1.4566646,29.049423,1945,daily,fishing,withoutactivity,,woman,72,pygmy,1,5,0,1,0,1
ituri,2061,2017,.3311782479286194,88.75910186767578,ekwe,1.459092,29.04941,1.4566646,29.049423,1988,agriculture,alcoholicdistillation,smallbusiness,,woman,29,bantou,0,5,0,0,0,1
ituri,2060,2017,.4435563981533051,163.4605865478516,ekwe,1.459092,29.04941,1.4566646,29.049423,1994,agriculture,alcoholicdistillation,smallbusiness,,man,32,bantou,0,10,0,1,0,0
ituri,2058,2017,.55471271276474,346.8059997558594,ekwe,1.459092,29.04941,1.4566646,29.049423,2009,teacher,agriculture,livestock,,man,47,bantou,0,9,1,1,0,0
ituri,2055,2017,.5202484130859375,1008.767700195313,ekwe,1.459093,29.049403,1.4566646,29.049423,2005,agriculture,teacher,sewing,,man,38,bantou,0,9,1,0,0,0
ituri,2056,2017,.5603634715080261,223.9982147216797,ekwe,1.459093,29.049403,1.4566646,29.049423,2004,agriculture,smallbusiness,,,man,61,bantou,0,6,0,0,0,0
ituri,2057,2017,.2693766355514526,128.2461242675781,ekwe,1.459093,29.049403,1.4566646,29.049423,1974,agriculture,alcoholicdistillation,smallbusiness,,man,45,bantou,0,7,0,0,0,0
ituri,1030,2015,.4550596177577972,,ekwe,1.45921,29.04943,1.4566646,29.049423,,agriculture,,,,man,43,bantou,0,9,,,0,0
ituri,1055,2015,.4279606640338898,,ekwe,1.45944,29.04918,1.4566646,29.049423,,agriculture,,,,man,59,bantou,0,2,,,0,0
ituri,1053,2015,.4294755160808563,,ekwe,1.46078,29.04933,1.4566646,29.049423,,agriculture,,,,man,45,bantou,0,4,,,0,0
ituri,3767,2019,.2208767831325531,80.50997924804688,pucha,1.467696,29.048642,1.4710103,29.048719,2003,hunt,agriculture,,,man,34,pygmy,1,4,1,0,1,0
ituri,3770,2019,.4283803701400757,275.8553771972656,pucha,1.467696,29.048642,1.4710103,29.048719,2010,agriculture,,,,man,57,bantou,0,2,1,1,0,0
ituri,3769,2019,.34332674741745,122.7400360107422,pucha,1.467696,29.048642,1.4710103,29.048719,2005,agriculture,,,,woman,39,bantou,0,5,1,1,0,1
ituri,3765,2019,.3430593013763428,83.25300598144531,pucha,1.467696,29.048642,1.4710103,29.048719,2000,hunt,agriculture,,,man,27,pygmy,1,3,1,1,0,0
ituri,3768,2019,.5498820543289185,1115.913818359375,pucha,1.467696,29.048642,1.4710103,29.048719,2014,teacher,alcoholicdistillation,,,man,27,bantou,0,3,1,0,1,0
ituri,3766,2019,.2529481649398804,99.818603515625,pucha,1.467696,29.048642,1.4710103,29.048719,1987,hunt,agriculture,,,man,48,pygmy,1,2,1,0,1,0
ituri,3764,2019,.2215576022863388,91.54943084716797,pucha,1.467696,29.048642,1.4710103,29.048719,1980,hunt,agriculture,,,man,54,pygmy,1,4,1,0,1,0
ituri,3772,2019,.4298392832279205,1044.517822265625,pucha,1.468284,29.048876,1.4710103,29.048719,2009,hunt,agriculture,,,man,26,bantou,0,4,1,0,1,0
ituri,3773,2019,.3397524654865265,97.92530822753906,pucha,1.468284,29.048876,1.4710103,29.048719,1980,agriculture,,,,man,63,bantou,0,1,1,1,0,0
ituri,3771,2019,.3713375329971313,119.1544876098633,pucha,1.468478,29.048767,1.4710103,29.048719,2007,agriculture,,,,woman,51,bantou,0,6,1,1,0,1
ituri,3780,2019,.2553067207336426,91.23959350585938,pucha,1.468845,29.048732,1.4710103,29.048719,2005,hunt,fishing,,,man,54,bantou,0,2,0,1,0,0
ituri,3779,2019,.3682009279727936,227.3268127441406,pucha,1.468845,29.048732,1.4710103,29.048719,2008,hunt,agriculture,,,man,45,bantou,0,4,1,1,0,0
ituri,3774,2019,.4275536835193634,393.9649658203125,pucha,1.469985,29.048918,1.4710103,29.048719,2015,agriculture,charcoal,,,woman,49,bantou,0,4,,0,1,1
ituri,3763,2019,.2835120260715485,99.84586334228516,pucha,1.47101027777778,29.0487187777778,1.4710103,29.048719,1978,hunt,agriculture,,,man,41,pygmy,1,3,0,0,1,0
ituri,3757,2019,.1887081414461136,52.90492630004883,pucha,1.47101027777778,29.0487187777778,1.4710103,29.048719,1981,hunt,agriculture,,,man,39,pygmy,1,2,0,0,1,0
ituri,3777,2019,.2529481649398804,75.00388336181641,pucha,1.471593,29.049192,1.4710103,29.048719,1964,withoutactivity,,,,man,55,bantou,0,4,1,0,1,0
ituri,4297,2021,.5483479499816895,320.5170593261719,pucha,1.471623,29.048367,1.4710103,29.048719,2008,agriculture,,,,man,61,bantou,0,6,1,0,1,0
ituri,4299,2021,.5435203313827515,244.8221740722656,pucha,1.471623,29.048367,1.4710103,29.048719,2008,agriculture,business,,,man,47,bantou,0,6,1,0,1,0
ituri,4296,2021,.5170121192932129,374.6491394042969,pucha,1.471623,29.048367,1.4710103,29.048719,1960,agriculture,,,,man,61,bantou,0,8,1,0,1,0
ituri,4298,2021,.6045442223548889,313.0064392089844,pucha,1.471623,29.048367,1.4710103,29.048719,2008,agriculture,charcoal,alcoholicdistillation,,man,28,bantou,0,6,1,1,0,0
ituri,4295,2021,.1933338940143585,41.3402214050293,pucha,1.471623,29.048367,1.4710103,29.048719,1958,withoutactivity,,,,man,63,pygmy,1,3,1,0,1,0
ituri,3761,2019,.3114012479782104,88.47652435302734,pucha,1.47171,29.048516,1.4710103,29.048719,1996,hunt,agriculture,,,man,23,pygmy,1,4,1,1,0,0
ituri,3760,2019,.2485715001821518,72.24080657958984,pucha,1.47171,29.048516,1.4710103,29.048719,1984,hunt,agriculture,,,woman,35,pygmy,1,3,1,1,0,1
ituri,3753,2019,.5185157656669617,540.0632934570313,pucha,1.47171,29.048516,1.4710103,29.048719,1960,agriculture,,,,man,58,bantou,0,8,1,1,0,0
ituri,3762,2019,.3913487493991852,258.7832336425781,pucha,1.47171,29.048516,1.4710103,29.048719,2008,hunt,agriculture,,,man,26,bantou,0,5,1,1,0,0
ituri,3755,2019,.3425000607967377,104.5064086914063,pucha,1.47171,29.048516,1.4710103,29.048719,1989,hunt,agriculture,,,man,30,pygmy,1,4,1,1,0,0
ituri,3754,2019,.3401172161102295,99.66728973388672,pucha,1.47171,29.048516,1.4710103,29.048719,2008,agriculture,,,,man,59,bantou,0,4,1,1,0,0
ituri,3759,2019,.2794271409511566,69.49778747558594,pucha,1.47171,29.048516,1.4710103,29.048719,2009,hunt,agriculture,,,man,19,pygmy,1,3,1,1,0,0
ituri,3756,2019,.1565151661634445,73.08332824707031,pucha,1.47171,29.048516,1.4710103,29.048719,2000,hunt,agriculture,,,man,39,pygmy,1,2,0,0,1,0
ituri,3752,2019,.307924211025238,123.9595565795898,pucha,1.47171,29.048516,1.4710103,29.048719,1958,agriculture,,,,man,63,bantou,0,3,1,0,1,0
ituri,3758,2019,.3430106639862061,75.00388336181641,pucha,1.47171,29.048516,1.4710103,29.048719,2006,hunt,agriculture,,,man,37,pygmy,1,3,1,1,0,0
ituri,4344,2021,.3732546865940094,75.00388336181641,pucha,1.471758,29.048217,1.4710103,29.048719,1964,agriculture,hunt,fishing,,man,57,bantou,0,3,0,0,1,0
ituri,4345,2021,.4060358703136444,162.2809600830078,pucha,1.471758,29.048217,1.4710103,29.048719,1982,agriculture,hunt,woodworking,,man,39,bantou,0,8,1,0,1,0
ituri,3776,2019,.2826123833656311,63.35522079467773,pucha,1.471866,29.049021,1.4710103,29.048719,1980,agriculture,fishing,,,man,61,pygmy,1,2,1,0,1,0
ituri,3775,2019,.4025822281837463,163.1439514160156,pucha,1.471913,29.048974,1.4710103,29.048719,1973,fishing,hunt,agriculture,,man,46,bantou,0,4,1,1,0,0
ituri,3784,2019,.3132005631923676,160.8760833740234,pucha,1.471955,29.048864,1.4710103,29.048719,1997,hunt,agriculture,,,man,22,pygmy,1,4,1,0,1,0
ituri,3783,2019,.4819218218326569,1228.596923828125,pucha,1.471955,29.048864,1.4710103,29.048719,2005,agriculture,,,,man,71,bantou,0,2,1,1,0,0
ituri,3781,2019,.2503708004951477,94.31250762939453,pucha,1.471955,29.048864,1.4710103,29.048719,2007,teacher,agriculture,,,man,31,bantou,0,3,0,0,1,0
ituri,3782,2019,.3389500975608826,1013.950378417969,pucha,1.471955,29.048864,1.4710103,29.048719,2017,agriculture,,,,man,48,bantou,0,6,,1,0,0
ituri,3785,2019,.5218955874443054,1268.6328125,pucha,1.471955,29.048864,1.4710103,29.048719,2014,agriculture,,,,man,53,bantou,0,4,1,0,1,0
ituri,4361,2021,.5822564959526062,1170.31396484375,pucha,1.472057,29.04861,1.4710103,29.048719,2009,agriculture,alcoholicdistillation,hunt,,man,73,bantou,0,6,0,0,1,0
ituri,4305,2021,.3984042704105377,83.23294830322266,pucha,1.47214,29.048342,1.4710103,29.048719,2005,agriculture,carpenter,mining,business,man,56,bantou,0,4,0,0,1,0
ituri,4313,2021,.3075477778911591,22.09895515441895,pucha,1.47214,29.048342,1.4710103,29.048719,2002,agriculture,hunt,fishing,,man,19,pygmy,1,2,1,0,1,0
ituri,4312,2021,.285260021686554,35.83412170410156,pucha,1.47214,29.048342,1.4710103,29.048719,1996,agriculture,hunt,mason,,man,25,pygmy,1,4,1,0,1,0
ituri,4315,2021,.3721562027931213,72.26085662841797,pucha,1.47214,29.048342,1.4710103,29.048719,2003,agriculture,hunt,mason,,man,19,pygmy,1,3,1,0,1,0
ituri,4300,2021,.4036076366901398,99.818603515625,pucha,1.47214,29.048342,1.4710103,29.048719,1973,agriculture,hunt,,,man,48,bantou,0,7,1,0,1,0
ituri,4304,2021,.4679270088672638,129.8095397949219,pucha,1.47214,29.048342,1.4710103,29.048719,2004,agriculture,alcoholicdistillation,teacher,,woman,53,bantou,0,9,1,0,1,1
ituri,4309,2021,.3383632600307465,44.15060424804688,pucha,1.47214,29.048342,1.4710103,29.048719,2019,withoutactivity,,,,woman,53,bantou,0,3,0,0,1,1
ituri,4318,2021,.6113086342811584,1145.015502929688,pucha,1.47214,29.048342,1.4710103,29.048719,2018,agriculture,alcoholicdistillation,brickwork,,man,50,bantou,0,4,1,0,1,0
ituri,4310,2021,.3138785064220428,88.75910186767578,pucha,1.47214,29.048342,1.4710103,29.048719,1983,agriculture,hunt,,,man,38,pygmy,1,5,1,0,1,0
ituri,4317,2021,.3691787123680115,77.76695251464844,pucha,1.47214,29.048342,1.4710103,29.048719,1975,agriculture,hunt,,,man,46,pygmy,1,5,1,0,1,0
ituri,4314,2021,.3678200840950012,63.96443176269531,pucha,1.47214,29.048342,1.4710103,29.048719,2001,agriculture,hunt,,,man,20,pygmy,1,2,0,0,1,0
ituri,4306,2021,.5500823855400085,380.5123901367188,pucha,1.47214,29.048342,1.4710103,29.048719,2015,agriculture,charcoal,,,man,53,bantou,0,6,1,0,1,0
ituri,4302,2021,.5415546298027039,1250.587280273438,pucha,1.47214,29.048342,1.4710103,29.048719,2009,agriculture,alcoholicdistillation,business,,man,39,bantou,0,6,1,0,1,0
ituri,4311,2021,.4323418140411377,288.9494323730469,pucha,1.47214,29.048342,1.4710103,29.048719,2019,agriculture,alcoholicdistillation,smallbusiness,,woman,49,bantou,0,7,1,0,1,1
ituri,4301,2021,.400948166847229,134.0695037841797,pucha,1.47214,29.048342,1.4710103,29.048719,1958,agriculture,,,,man,68,bantou,0,8,1,0,1,0
ituri,4303,2021,.4614517390727997,159.2553558349609,pucha,1.47214,29.048342,1.4710103,29.048719,2009,agriculture,alcoholicdistillation,,,woman,41,bantou,0,6,1,0,1,1
ituri,4316,2021,.713381290435791,2090.853271484375,pucha,1.47214,29.048342,1.4710103,29.048719,2014,agriculture,teacher,sewing,alcoholicdistillation,man,29,bantou,0,7,1,0,1,0
ituri,4308,2021,.3722140192985535,91.37085723876953,pucha,1.47214,29.048342,1.4710103,29.048719,1963,agriculture,charcoal,,,man,67,bantou,0,2,0,0,1,0
ituri,4307,2021,.6130719780921936,376.3214416503906,pucha,1.47214,29.048342,1.4710103,29.048719,2005,agriculture,charcoal,alcoholicdistillation,,man,28,bantou,0,7,1,0,1,0
ituri,4319,2021,.6661751866340637,7689.67822265625,pucha,1.472297,29.04824,1.4710103,29.048719,2013,agriculture,livestock,,,man,55,bantou,0,6,1,0,1,0
ituri,3778,2019,.2196367233991623,80.50997924804688,pucha,1.472745,29.048534,1.4710103,29.048719,2002,hunt,agriculture,,,man,29,bantou,0,5,1,0,1,0
ituri,4354,2021,.2856936156749725,61.38736343383789,maitatu,1.479228,29.048475,1.4822899,29.048998,2009,agriculture,,,,man,29,bantou,0,5,1,0,1,0
ituri,4349,2021,.3394617140293121,417.9704284667969,maitatu,1.479228,29.048475,1.4822899,29.048998,2009,agriculture,artisan,,,man,35,bantou,0,7,1,0,1,0
ituri,4346,2021,.6187378764152527,1251.693725585938,maitatu,1.479228,29.048475,1.4822899,29.048998,2006,agriculture,,,,man,51,bantou,0,12,1,0,1,0
ituri,4358,2021,.2530858814716339,24.84197807312012,maitatu,1.479228,29.048475,1.4822899,29.048998,1964,hunt,fishing,agriculture,,man,57,pygmy,1,2,1,0,1,0
ituri,4356,2021,.5722255706787109,1174.101440429688,maitatu,1.479228,29.048475,1.4822899,29.048998,2008,agriculture,woodworking,alcoholicdistillation,,man,39,bantou,0,11,1,0,1,0
ituri,4347,2021,.4328910410404205,231.0909271240234,maitatu,1.479228,29.048475,1.4822899,29.048998,2008,agriculture,,,,man,66,bantou,0,1,1,0,1,0
ituri,4352,2021,.2521030008792877,44.15060424804688,maitatu,1.479228,29.048475,1.4822899,29.048998,1982,hunt,agriculture,,,man,39,pygmy,1,7,1,0,1,0
ituri,4359,2021,.4933367669582367,433.1759948730469,maitatu,1.479228,29.048475,1.4822899,29.048998,2008,agriculture,woodworking,smallbusiness,alcoholicdistillation,man,28,bantou,0,5,1,0,1,0
ituri,4350,2021,.4041279852390289,328.0897827148438,maitatu,1.479228,29.048475,1.4822899,29.048998,2008,agriculture,smallbusiness,,,man,62,bantou,0,3,1,0,1,0
ituri,4351,2021,.2850865721702576,30.34807586669922,maitatu,1.479228,29.048475,1.4822899,29.048998,1994,hunt,agriculture,,,man,57,bantou,0,1,1,0,1,0
ituri,4357,2021,.2821090817451477,33.09109878540039,maitatu,1.479228,29.048475,1.4822899,29.048998,2017,agriculture,hunt,smallbusiness,,man,60,bantou,0,1,1,0,1,0
ituri,4355,2021,.2850865721702576,35.83412170410156,maitatu,1.479228,29.048475,1.4822899,29.048998,1998,hunt,mining,agriculture,,man,23,bantou,0,1,1,0,1,0
ituri,4348,2021,.376116544008255,200.1982269287109,maitatu,1.479228,29.048475,1.4822899,29.048998,2008,agriculture,charcoal,,,man,38,bantou,0,8,1,0,1,0
ituri,4360,2021,.491342157125473,367.7353515625,maitatu,1.479228,29.048475,1.4822899,29.048998,2008,agriculture,alcoholicdistillation,woodworking,,man,32,bantou,0,10,0,0,1,0
ituri,4353,2021,.3176943063735962,108.0677261352539,maitatu,1.479228,29.048475,1.4822899,29.048998,1945,agriculture,hunt,alcoholicdistillation,,man,76,bantou,0,5,0,0,1,0
ituri,3829,2019,.3450044691562653,103.4314117431641,maitatu,1.479236,29.048351,1.4822899,29.048998,2008,hunt,agriculture,,,man,29,pygmy,1,3,1,1,0,0
ituri,3830,2019,.4078342616558075,134.4706878662109,maitatu,1.479236,29.048351,1.4822899,29.048998,2013,hunt,agriculture,,,man,25,pygmy,1,2,1,0,1,0
ituri,3828,2019,.5494443774223328,1179.824096679688,maitatu,1.479236,29.048351,1.4822899,29.048998,2006,hunt,agriculture,,,man,49,bantou,0,5,1,1,0,0
ituri,3795,2019,.314197450876236,110.652229309082,maitatu,1.481567,29.04859,1.4822899,29.048998,2000,woodworking,mining,,,man,19,bantou,0,3,0,0,1,0
ituri,3796,2019,.2502005994319916,91.54943084716797,maitatu,1.481567,29.04859,1.4822899,29.048998,2009,agriculture,,,,man,34,bantou,0,2,0,0,1,0
ituri,3797,2019,.3127142786979675,86.01607513427734,maitatu,1.481567,29.04859,1.4822899,29.048998,2011,hunt,agriculture,,,man,60,bantou,0,3,1,0,1,0
ituri,3793,2019,.4281858503818512,390.566162109375,maitatu,1.481567,29.04859,1.4822899,29.048998,2009,agriculture,,,,woman,44,bantou,0,2,1,1,0,1
ituri,3794,2019,.3469739854335785,234.5965728759766,maitatu,1.481567,29.04859,1.4822899,29.048998,1962,agriculture,hunt,artisan,,man,57,bantou,0,11,1,0,1,0
ituri,3827,2019,.5759962797164917,1306.282470703125,maitatu,1.48228986666667,29.0489978,1.4822899,29.048998,2008,agriculture,,,,man,46,bantou,0,3,1,0,1,0
ituri,3825,2019,.2490334808826447,22.0516471862793,maitatu,1.48353,29.048844,1.4822899,29.048998,1964,hunt,agriculture,,,man,55,bantou,0,2,1,0,1,0
ituri,3824,2019,.3122279644012451,46.86637115478516,maitatu,1.48353,29.048844,1.4822899,29.048998,2013,hunt,agriculture,,,man,32,bantou,0,3,1,0,1,0
ituri,3798,2019,.2180805802345276,16.5455493927002,maitatu,1.484397,29.049118,1.4822899,29.048998,2004,hunt,agriculture,,,man,37,bantou,0,1,1,0,1,0
ituri,3807,2019,.3093344867229462,224.7150573730469,maitatu,1.48446,29.04905,1.4822899,29.048998,2017,agriculture,,,,man,29,bantou,0,2,1,0,1,0
ituri,3801,2019,.4594791531562805,311.695556640625,maitatu,1.48446,29.04905,1.4822899,29.048998,2006,hunt,agriculture,charcoal,,man,36,bantou,0,8,1,1,0,0
ituri,3803,2019,.4011719524860382,250.4268188476563,maitatu,1.48446,29.04905,1.4822899,29.048998,2008,agriculture,,,,man,64,bantou,0,1,1,1,0,0
ituri,3809,2019,.1573418974876404,24.84197807312012,maitatu,1.48446,29.04905,1.4822899,29.048998,1993,hunt,agriculture,,,man,26,pygmy,1,4,1,0,1,0
ituri,3802,2019,.4303984940052032,262.261474609375,maitatu,1.48446,29.04905,1.4822899,29.048998,2018,agriculture,charcoal,,,man,35,bantou,0,1,1,0,1,0
ituri,3806,2019,.3709484934806824,144.8389892578125,maitatu,1.48446,29.04905,1.4822899,29.048998,2008,hunt,agriculture,,,man,60,bantou,0,2,1,0,1,0
ituri,3808,2019,.2166216671466827,27.60505294799805,maitatu,1.48446,29.04905,1.4822899,29.048998,1974,hunt,agriculture,,,man,45,pygmy,1,8,1,0,1,0
ituri,3805,2019,.333600789308548,273.7453002929688,maitatu,1.48446,29.04905,1.4822899,29.048998,2009,agriculture,,,,man,33,bantou,0,7,1,1,0,0
ituri,3804,2019,.3970141112804413,272.4039001464844,maitatu,1.48446,29.04905,1.4822899,29.048998,2015,agriculture,,,,man,49,bantou,0,1,1,1,0,0
ituri,3832,2019,.3122279644012451,22.0516471862793,maitatu,1.48468,29.049028,1.4822899,29.048998,1981,hunt,agriculture,,,man,38,bantou,0,2,1,0,1,0
ituri,3831,2019,.2481338232755661,22.09895515441895,maitatu,1.48468,29.049028,1.4822899,29.048998,1998,hunt,agriculture,,,man,46,bantou,0,2,1,1,0,0
ituri,3800,2019,.370048850774765,16.5455493927002,maitatu,1.484716,29.049059,1.4822899,29.048998,2013,hunt,agriculture,,,man,55,bantou,0,5,0,0,1,0
ituri,3822,2019,.3895494043827057,1058.700805664063,maitatu,1.484803,29.049011,1.4822899,29.048998,2010,agriculture,livestock,,,man,37,bantou,0,1,1,0,1,0
ituri,3789,2019,.2798161804676056,88.75910186767578,maitatu,1.485217,29.048961,1.4822899,29.048998,2012,agriculture,,,,man,41,bantou,0,2,1,0,1,0
ituri,3791,2019,.2839497029781342,91.37085723876953,pucha,1.485217,29.048961,1.4710103,29.048719,2019,hunt,agriculture,,,man,42,bantou,0,3,1,0,1,0
ituri,3788,2019,.3143676817417145,154.8815765380859,maitatu,1.485217,29.048961,1.4822899,29.048998,2013,agriculture,,,,man,54,bantou,0,2,1,0,1,0
ituri,3790,2019,.340044230222702,254.5747222900391,maitatu,1.485217,29.048961,1.4822899,29.048998,2017,agriculture,charcoal,,,man,55,bantou,0,4,1,0,1,0
ituri,3792,2019,.2812264263629913,134.8544921875,pucha,1.485217,29.048961,1.4710103,29.048719,1982,hunt,agriculture,,,man,37,bantou,0,3,1,0,1,0
ituri,3786,2019,.4825054109096527,1431.835205078125,maitatu,1.485217,29.048961,1.4822899,29.048998,2009,agriculture,,,,man,37,bantou,0,5,1,0,1,0
ituri,3787,2019,.5096651315689087,1379.225463867188,maitatu,1.485217,29.048961,1.4822899,29.048998,2009,agriculture,,,,man,27,bantou,0,5,1,0,1,0
ituri,3799,2019,.336591511964798,39.57426834106445,maitatu,1.48524,29.04902,1.4822899,29.048998,1948,agriculture,,,,man,74,bantou,0,5,0,0,1,0
ituri,3813,2019,.3663286566734314,300.8146362304688,maitatu,1.485406,29.049161,1.4822899,29.048998,2009,agriculture,,,,man,30,bantou,0,6,1,0,1,0
ituri,3812,2019,.4037007093429565,75.00388336181641,maitatu,1.485406,29.049161,1.4822899,29.048998,2018,agriculture,,,,man,65,bantou,0,2,1,1,0,0
ituri,3814,2019,.3101368844509125,97.05552673339844,maitatu,1.485406,29.049161,1.4822899,29.048998,2015,agriculture,alcoholicdistillation,,,woman,41,bantou,0,1,0,0,1,1
ituri,3811,2019,.5755099654197693,1289.799926757813,maitatu,1.485406,29.049161,1.4822899,29.048998,2016,hunt,agriculture,,,man,59,bantou,0,2,1,0,1,0
ituri,3810,2019,.4617404341697693,281.7186279296875,maitatu,1.485406,29.049161,1.4822899,29.048998,2009,agriculture,,,,man,26,bantou,0,5,1,0,1,0
ituri,3823,2019,.4605490267276764,125.1839370727539,maitatu,1.486612,29.049251,1.4822899,29.048998,2011,agriculture,,,,woman,56,bantou,0,1,1,0,1,1
ituri,3816,2019,.2510272860527039,75.00388336181641,maitatu,1.487233,29.049883,1.4822899,29.048998,2017,hunt,agriculture,,,man,28,bantou,0,4,0,0,1,0
ituri,3821,2019,.2490334808826447,22.0516471862793,maitatu,1.487233,29.049883,1.4822899,29.048998,1997,hunt,,,,man,22,pygmy,1,3,1,0,1,0
ituri,3818,2019,.4027037918567657,38.59719848632813,maitatu,1.487233,29.049883,1.4822899,29.048998,2018,hunt,agriculture,alcoholicdistillation,,woman,35,bantou,0,2,1,0,1,1
ituri,3817,2019,.3418435454368591,66.57618713378906,maitatu,1.487233,29.049883,1.4822899,29.048998,2019,agriculture,alcoholicdistillation,,,woman,30,bantou,0,2,1,0,1,1
