landscape,id,surveyyear,nr,nrcollect
ndoki,6497,2022,gnetum,4
ndoki,6498,2022,gnetum,0
ndoki,6498,2022,marantaceas,0
ndoki,6498,2022,bushmeat,0
ndoki,6498,2022,firewood,3
ndoki,6498,2022,liana,0
ndoki,6499,2022,marantaceas,0
ndoki,6499,2022,liana,0
ndoki,6499,2022,bushmeat,0
ndoki,6499,2022,gnetum,0
ndoki,6499,2022,firewood,0
ndoki,6500,2022,gnetum,0
ndoki,6500,2022,marantaceas,0
ndoki,6500,2022,firewood,3
ndoki,6500,2022,liana,0
ndoki,6500,2022,bushmeat,0
ndoki,6501,2022,marantaceas,0
ndoki,6501,2022,gnetum,0
ndoki,6501,2022,bushmeat,0
ndoki,6501,2022,firewood,0
ndoki,6501,2022,liana,0
ndoki,6502,2022,firewood,1
ndoki,6502,2022,gnetum,0
ndoki,6502,2022,liana,0
ndoki,6502,2022,marantaceas,0
ndoki,6502,2022,bushmeat,0
ndoki,6503,2022,marantaceas,0
ndoki,6503,2022,gnetum,0
ndoki,6503,2022,liana,0
ndoki,6503,2022,firewood,0
ndoki,6503,2022,bushmeat,0
ndoki,6504,2022,bushmeat,0
ndoki,6504,2022,gnetum,0
ndoki,6504,2022,marantaceas,0
ndoki,6504,2022,firewood,1
ndoki,6504,2022,liana,0
ndoki,6505,2022,liana,0
ndoki,6505,2022,marantaceas,0
ndoki,6505,2022,bushmeat,0
ndoki,6505,2022,gnetum,0
ndoki,6505,2022,firewood,2
ndoki,6506,2022,marantaceas,0
ndoki,6506,2022,gnetum,0
ndoki,6506,2022,liana,0
ndoki,6506,2022,firewood,0
ndoki,6506,2022,bushmeat,0
ndoki,6507,2022,gnetum,4
ndoki,6507,2022,liana,0
ndoki,6507,2022,firewood,3
ndoki,6507,2022,bushmeat,0
ndoki,6507,2022,marantaceas,3
ndoki,6508,2022,gnetum,1
ndoki,6508,2022,bushmeat,0
ndoki,6508,2022,firewood,5
ndoki,6508,2022,marantaceas,0
ndoki,6508,2022,liana,1
ndoki,6509,2022,bushmeat,0
ndoki,6509,2022,firewood,3
ndoki,6509,2022,marantaceas,2
ndoki,6509,2022,liana,0
ndoki,6509,2022,gnetum,2
ndoki,6510,2022,gnetum,1
ndoki,6510,2022,bushmeat,0
ndoki,6510,2022,firewood,4
ndoki,6510,2022,liana,0
ndoki,6510,2022,marantaceas,2
ndoki,6511,2022,firewood,5
ndoki,6511,2022,liana,0
ndoki,6511,2022,gnetum,3
ndoki,6511,2022,bushmeat,0
ndoki,6511,2022,marantaceas,2
ndoki,6512,2022,marantaceas,0
ndoki,6512,2022,bushmeat,0
ndoki,6512,2022,liana,0
ndoki,6512,2022,gnetum,2
ndoki,6512,2022,firewood,5
ndoki,6513,2022,gnetum,5
ndoki,6513,2022,liana,3
ndoki,6513,2022,bushmeat,2
ndoki,6513,2022,marantaceas,3
ndoki,6513,2022,firewood,5
ndoki,6514,2022,liana,0
ndoki,6514,2022,marantaceas,5
ndoki,6514,2022,bushmeat,0
ndoki,6514,2022,firewood,6
ndoki,6514,2022,gnetum,5
ndoki,6515,2022,bushmeat,0
ndoki,6515,2022,firewood,1
ndoki,6515,2022,marantaceas,0
ndoki,6515,2022,liana,0
ndoki,6515,2022,gnetum,0
ndoki,6516,2022,bushmeat,4
ndoki,6516,2022,marantaceas,5
ndoki,6516,2022,gnetum,6
ndoki,6516,2022,firewood,5
ndoki,6516,2022,liana,2
ndoki,6517,2022,marantaceas,3
ndoki,6517,2022,gnetum,5
ndoki,6517,2022,bushmeat,0
ndoki,6517,2022,liana,0
ndoki,6517,2022,firewood,2
ndoki,6518,2022,bushmeat,0
ndoki,6518,2022,marantaceas,0
ndoki,6518,2022,liana,0
ndoki,6518,2022,firewood,4
ndoki,6518,2022,gnetum,0
ndoki,6519,2022,firewood,3
ndoki,6519,2022,bushmeat,0
ndoki,6519,2022,liana,0
ndoki,6519,2022,gnetum,0
ndoki,6519,2022,marantaceas,0
ndoki,6520,2022,marantaceas,0
ndoki,6520,2022,gnetum,0
ndoki,6520,2022,bushmeat,0
ndoki,6520,2022,liana,1
ndoki,6520,2022,firewood,3
ndoki,6521,2022,marantaceas,0
ndoki,6521,2022,firewood,2
ndoki,6521,2022,liana,0
ndoki,6521,2022,gnetum,0
ndoki,6521,2022,bushmeat,1
ndoki,6522,2022,gnetum,0
ndoki,6522,2022,marantaceas,3
ndoki,6522,2022,bushmeat,0
ndoki,6522,2022,firewood,2
ndoki,6522,2022,liana,0
ndoki,6523,2022,marantaceas,1
ndoki,6523,2022,liana,0
ndoki,6523,2022,bushmeat,0
ndoki,6523,2022,gnetum,3
ndoki,6523,2022,firewood,1
ndoki,6524,2022,bushmeat,0
ndoki,6524,2022,marantaceas,0
ndoki,6524,2022,gnetum,0
ndoki,6524,2022,firewood,3
ndoki,6524,2022,liana,0
ndoki,6525,2022,gnetum,1
ndoki,6525,2022,marantaceas,1
ndoki,6525,2022,bushmeat,0
ndoki,6525,2022,liana,0
ndoki,6525,2022,firewood,4
ndoki,6526,2022,liana,0
ndoki,6526,2022,firewood,0
ndoki,6526,2022,marantaceas,0
ndoki,6526,2022,bushmeat,0
ndoki,6526,2022,gnetum,0
ndoki,6527,2022,firewood,2
ndoki,6527,2022,gnetum,1
ndoki,6527,2022,bushmeat,0
ndoki,6527,2022,marantaceas,0
ndoki,6527,2022,liana,0
ndoki,6528,2022,bushmeat,0
ndoki,6528,2022,liana,0
ndoki,6528,2022,gnetum,2
ndoki,6528,2022,marantaceas,0
ndoki,6528,2022,firewood,4
ndoki,6529,2022,marantaceas,0
ndoki,6529,2022,gnetum,0
ndoki,6529,2022,liana,0
ndoki,6529,2022,firewood,5
ndoki,6529,2022,bushmeat,0
ndoki,6530,2022,bushmeat,0
ndoki,6530,2022,gnetum,3
ndoki,6530,2022,firewood,2
ndoki,6530,2022,marantaceas,0
ndoki,6530,2022,liana,0
ndoki,6531,2022,gnetum,5
ndoki,6531,2022,marantaceas,4
ndoki,6531,2022,bushmeat,2
ndoki,6531,2022,firewood,4
ndoki,6531,2022,liana,0
ndoki,6532,2022,liana,1
ndoki,6532,2022,marantaceas,4
ndoki,6532,2022,firewood,6
ndoki,6532,2022,bushmeat,0
ndoki,6532,2022,gnetum,7
ndoki,6533,2022,marantaceas,0
ndoki,6533,2022,gnetum,0
ndoki,6533,2022,bushmeat,0
ndoki,6533,2022,firewood,0
ndoki,6533,2022,liana,0
ndoki,6534,2022,firewood,3
ndoki,6534,2022,bushmeat,0
ndoki,6534,2022,gnetum,0
ndoki,6534,2022,liana,0
ndoki,6534,2022,marantaceas,0
ndoki,6535,2022,gnetum,0
ndoki,6535,2022,marantaceas,0
ndoki,6535,2022,liana,0
ndoki,6535,2022,bushmeat,0
ndoki,6535,2022,firewood,0
ndoki,6536,2022,liana,0
ndoki,6536,2022,gnetum,0
ndoki,6536,2022,marantaceas,0
ndoki,6536,2022,bushmeat,0
ndoki,6536,2022,firewood,3
ndoki,6537,2022,marantaceas,0
ndoki,6537,2022,firewood,2
ndoki,6537,2022,bushmeat,0
ndoki,6537,2022,gnetum,0
ndoki,6537,2022,liana,0
ndoki,6538,2022,bushmeat,1
ndoki,6538,2022,gnetum,2
ndoki,6538,2022,liana,1
ndoki,6538,2022,firewood,4
ndoki,6538,2022,marantaceas,2
ndoki,6539,2022,marantaceas,0
ndoki,6539,2022,bushmeat,0
ndoki,6539,2022,gnetum,0
ndoki,6539,2022,liana,0
ndoki,6539,2022,firewood,0
ndoki,6540,2022,bushmeat,0
ndoki,6540,2022,firewood,0
ndoki,6540,2022,marantaceas,0
ndoki,6540,2022,liana,0
ndoki,6540,2022,gnetum,0
ndoki,6541,2022,marantaceas,0
ndoki,6541,2022,liana,0
ndoki,6541,2022,gnetum,0
ndoki,6541,2022,firewood,1
ndoki,6541,2022,bushmeat,0
ndoki,6542,2022,gnetum,3
ndoki,6542,2022,firewood,2
ndoki,6542,2022,marantaceas,3
ndoki,6542,2022,liana,1
ndoki,6542,2022,bushmeat,1
ndoki,6543,2022,bushmeat,1
ndoki,6543,2022,firewood,3
ndoki,6543,2022,marantaceas,6
ndoki,6543,2022,gnetum,1
ndoki,6543,2022,liana,1
ndoki,6544,2022,firewood,3
ndoki,6544,2022,liana,1
ndoki,6544,2022,bushmeat,1
ndoki,6544,2022,gnetum,2
ndoki,6544,2022,marantaceas,1
ndoki,6545,2022,liana,0
ndoki,6545,2022,marantaceas,0
ndoki,6545,2022,gnetum,0
ndoki,6545,2022,bushmeat,0
ndoki,6545,2022,firewood,0
ndoki,6546,2022,liana,0
ndoki,6546,2022,marantaceas,0
ndoki,6546,2022,firewood,2
ndoki,6546,2022,bushmeat,0
ndoki,6546,2022,gnetum,0
ndoki,6547,2022,firewood,0
ndoki,6547,2022,marantaceas,0
ndoki,6547,2022,bushmeat,0
ndoki,6547,2022,gnetum,0
ndoki,6547,2022,liana,0
ndoki,6548,2022,marantaceas,0
ndoki,6548,2022,gnetum,0
ndoki,6548,2022,liana,0
ndoki,6548,2022,firewood,0
ndoki,6548,2022,bushmeat,0
ndoki,6549,2022,gnetum,0
ndoki,6549,2022,liana,0
ndoki,6549,2022,bushmeat,0
ndoki,6549,2022,firewood,2
ndoki,6549,2022,marantaceas,0
ndoki,6550,2022,gnetum,0
ndoki,6550,2022,firewood,0
ndoki,6550,2022,marantaceas,0
ndoki,6550,2022,liana,0
ndoki,6550,2022,bushmeat,0
ndoki,6551,2022,liana,0
ndoki,6551,2022,marantaceas,0
ndoki,6551,2022,firewood,0
ndoki,6551,2022,gnetum,0
ndoki,6551,2022,bushmeat,0
ndoki,6552,2022,liana,0
ndoki,6552,2022,gnetum,0
ndoki,6552,2022,bushmeat,0
ndoki,6552,2022,marantaceas,0
ndoki,6552,2022,firewood,0
ndoki,6553,2022,gnetum,0
ndoki,6553,2022,bushmeat,0
ndoki,6553,2022,liana,0
ndoki,6553,2022,firewood,0
ndoki,6553,2022,marantaceas,0
